,gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
207,1,1,24,14,2,2,1,1,1,6,2,7,1,1,2,1,1,1,3,3,2,3,4,-8,1,1,2,-1,3,-1,2
208,1,2,50,9,1,1,1,1,3,4,3,3,1,1,2,1,1,1,3,2,2,1,4,1,3,2,1,3,1,-1,2
209,2,2,23,9,1,2,1,1,2,5,5,3,1,3,2,1,1,1,3,3,3,2,2,1,2,2,1,3,1,-1,2
210,1,1,25,13,2,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,-8,4,2,1,-8,2,-1,2,-1,2
211,2,1,44,13,1,2,1,1,2,5,3,5,1,5,2,2,3,2,4,3,3,2,3,1,1,1,1,3,2,-1,3
212,2,1,76,14,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,3,-1,2
213,1,1,68,14,1,1,1,1,1,5,3,5,1,5,2,1,2,1,2,1,2,2,4,-8,2,1,1,3,2,2,1
214,2,1,21,10,2,1,2,1,2,4,3,5,0,-2,2,2,2,1,3,1,1,3,4,1,1,1,2,-1,2,-1,1
215,2,1,67,11,1,1,1,2,4,6,1,2,1,3,-8,1,1,1,2,2,2,2,3,1,3,1,1,3,1,2,2
216,2,1,68,9,1,1,1,1,1,6,2,7,1,2,-8,2,3,1,3,1,3,2,4,1,2,1,1,3,2,-1,2
217,2,3,35,14,2,4,1,1,2,1,1,1,1,1,2,1,1,-8,3,2,2,3,4,2,1,2,2,-1,3,-1,3
218,1,1,61,10,2,1,1,1,2,5,2,6,1,2,2,2,3,1,3,1,1,2,3,1,2,1,2,-1,2,-1,3
219,1,1,25,13,2,4,1,1,1,2,1,2,1,1,2,1,1,2,4,2,2,1,2,2,1,2,2,-1,3,-1,4
220,1,1,67,12,1,1,1,1,2,3,1,1,1,2,2,1,3,1,3,1,1,3,3,1,3,1,1,2,2,-1,2
221,1,1,69,13,1,-6,1,-6,-6,6,2,7,-2,-2,-6,-8,3,-8,2,3,3,2,3,1,2,1,1,1,2,-1,2
222,2,1,68,14,1,1,1,1,3,4,3,5,1,2,2,1,3,2,4,3,2,2,3,2,1,2,1,3,2,-1,1
223,1,5,32,9,1,4,1,1,2,-8,3,4,-2,-2,2,2,3,1,2,2,2,3,4,1,3,1,1,3,1,-1,1
224,1,1,62,11,1,2,1,1,1,7,5,5,1,2,-9,1,2,1,4,1,1,2,3,1,2,1,1,2,1,-1,3
225,2,1,69,14,1,1,1,1,2,6,2,7,1,2,2,2,2,1,1,1,2,2,4,1,3,2,1,3,1,1,2
226,1,1,85,14,1,1,1,1,2,6,2,7,1,2,1,2,3,1,3,1,1,3,2,1,3,1,1,2,1,2,2
227,2,1,88,10,1,-6,1,-6,-6,99,2,6,-2,-2,-6,1,1,2,3,3,1,3,3,-8,1,1,1,3,2,-1,3
228,1,1,26,13,1,4,2,1,1,5,2,7,1,1,1,1,1,1,4,1,1,3,2,1,3,1,1,2,2,-1,5
229,1,1,38,9,2,1,2,2,3,99,3,5,0,-2,1,1,2,2,4,3,3,3,3,1,1,1,2,-1,1,-1,3
230,2,2,50,13,1,3,1,1,2,99,3,4,1,1,2,1,3,1,3,3,2,3,3,1,3,1,1,3,1,-1,3
231,2,1,54,14,1,1,1,1,2,2,3,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,2,-1,1
232,2,1,68,14,1,-6,1,-6,-6,3,3,4,-2,-2,-6,1,3,2,2,2,2,2,4,2,2,2,1,2,3,-1,2
233,2,5,-9,11,1,1,1,1,2,4,1,1,1,1,2,1,3,1,2,2,2,1,3,2,3,2,1,3,1,2,3
234,1,1,45,14,1,1,1,1,2,6,2,7,1,2,2,1,3,1,2,1,3,2,3,1,2,1,1,2,1,-1,2
235,2,1,60,13,1,1,1,1,2,4,3,5,1,1,2,1,3,1,3,1,2,2,3,2,2,1,1,2,2,1,3
236,2,1,53,13,1,-6,1,-6,-6,6,2,6,-2,-2,-6,1,3,1,3,2,3,2,4,-8,2,2,1,3,1,-1,2
237,2,1,70,10,1,1,1,1,2,6,2,7,1,2,1,-8,2,2,5,2,1,1,2,-8,2,2,1,3,1,1,1
238,1,1,75,13,1,-6,1,-6,-6,7,2,7,1,2,-6,1,3,1,5,1,1,3,2,1,3,1,1,3,1,1,5
239,2,1,57,14,1,1,1,1,1,7,2,7,1,2,1,2,2,1,2,2,1,2,3,1,3,1,1,3,1,2,1
240,2,6,59,8,2,6,1,2,2,4,3,5,1,2,2,1,3,2,4,3,1,2,3,2,1,1,1,3,2,-1,1
241,2,5,76,10,2,4,1,1,2,2,1,1,1,1,2,1,3,2,4,2,2,3,2,2,1,1,2,-1,3,-1,3
242,1,5,61,9,1,1,1,2,3,4,2,6,0,-2,2,1,3,2,4,2,1,2,3,1,1,1,1,2,1,-1,2
243,1,5,20,10,1,1,1,1,2,3,3,3,1,1,2,1,3,2,3,2,2,2,4,1,1,2,1,2,2,-1,1
244,-9,1,62,9,2,1,1,1,3,5,3,5,1,2,2,1,2,1,4,1,1,2,2,1,2,1,1,2,1,-1,2
245,2,1,40,12,1,1,1,1,3,5,2,6,1,1,2,1,1,1,4,3,2,2,3,1,1,1,1,3,1,-1,1
246,1,2,24,13,2,2,1,2,2,4,1,1,1,1,2,2,3,2,3,3,2,3,3,2,1,2,2,-1,2,-1,3
247,1,1,47,13,1,-6,1,-6,-6,6,2,7,-2,-2,-6,1,2,1,4,1,1,2,4,1,2,1,1,2,2,-1,2
248,1,6,24,10,2,3,1,1,2,2,3,3,1,1,1,1,1,2,4,2,2,-8,2,2,1,2,2,-1,3,-1,2
249,1,1,61,9,1,1,1,1,2,99,2,6,1,2,-8,1,3,1,4,3,1,3,2,1,3,1,1,2,2,1,3
250,2,2,63,7,1,1,1,2,4,3,1,1,1,1,-8,-8,-8,-8,2,2,2,3,1,-8,2,-8,1,2,2,-1,1
251,2,3,32,12,1,-6,1,-6,-6,1,3,4,-2,-2,-6,1,3,2,3,3,3,2,4,2,1,1,1,2,2,-1,3
252,1,5,51,14,2,2,1,1,2,4,1,1,1,1,2,1,3,1,2,2,2,1,4,2,2,1,1,1,2,-1,2
253,2,6,50,12,2,-6,1,-6,-6,3,3,3,-2,-2,-6,1,3,2,3,3,3,3,4,2,1,1,2,-1,3,-1,2
254,2,1,30,13,2,1,1,1,3,5,3,5,0,-2,1,1,1,2,2,2,1,2,3,2,1,1,2,-1,2,-1,1
255,1,2,60,11,2,4,1,2,3,99,3,4,0,-2,-8,1,2,2,2,2,2,1,3,2,2,1,1,1,1,-1,5
256,1,1,29,16,2,-6,1,-6,-6,5,3,5,-2,-2,-6,1,1,1,2,1,2,2,3,2,1,1,2,-1,2,-1,3
257,2,5,63,10,1,2,1,1,1,3,1,1,1,1,2,1,3,1,1,2,2,1,4,2,1,2,1,2,2,1,2
258,1,6,88,95,2,-6,1,-6,-6,4,0,3,-2,-2,-6,1,3,2,2,1,2,1,3,-8,1,1,2,-1,1,-1,3
259,1,5,63,13,1,1,1,1,2,99,3,4,0,-2,1,1,1,1,3,2,1,2,3,1,3,1,1,3,1,-1,3
260,2,1,25,13,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,3,2,1,2,2,-1,3,-1,2
261,2,2,72,13,1,4,1,1,2,99,1,2,1,2,-8,1,2,1,5,3,1,1,-8,1,-9,2,1,2,1,1,3
262,2,1,60,14,1,2,1,1,1,2,0,3,1,1,2,1,3,1,3,2,2,3,3,2,2,1,1,3,1,2,2
263,1,1,62,9,1,1,1,1,2,5,2,7,1,2,1,1,1,2,2,1,1,2,3,2,1,1,1,1,2,-1,2
264,2,1,49,10,1,1,1,1,3,6,2,-8,1,-9,2,1,1,2,3,3,3,-8,4,1,-8,-8,1,3,1,-1,1
265,1,1,80,9,1,3,1,1,1,6,2,7,1,2,1,2,2,1,4,1,1,2,3,1,3,1,1,2,2,-1,5
266,-9,1,84,7,2,4,1,1,4,99,3,5,1,1,-8,1,2,1,5,1,1,2,4,1,2,2,2,-1,3,-1,4
267,1,1,22,9,2,2,2,2,2,3,1,2,1,2,1,1,1,2,3,2,2,2,4,2,1,1,1,3,2,-1,2
268,2,2,26,12,1,1,1,1,4,99,0,4,1,1,2,1,1,2,3,2,2,3,3,2,1,1,2,-1,1,-1,3
269,2,1,64,5,1,4,1,1,2,99,3,5,0,-2,2,1,2,2,5,1,2,3,3,2,1,2,1,2,2,-1,3
270,2,5,23,9,2,1,1,2,3,6,1,2,-2,-2,2,1,1,2,4,2,2,1,3,2,1,2,1,2,2,-1,3
271,1,1,38,9,1,1,1,2,3,99,1,1,1,2,1,1,3,2,2,2,3,2,3,1,-8,1,1,3,1,-1,3
272,2,1,77,13,1,1,1,2,1,99,2,7,1,2,2,1,2,1,4,2,1,2,3,1,2,1,1,2,1,2,2
273,2,2,19,10,2,1,1,1,3,4,1,2,1,1,1,1,1,2,1,1,1,1,4,2,1,2,1,1,1,-1,2
274,-9,1,90,9,1,2,1,1,2,2,1,1,1,1,2,1,1,2,3,2,2,1,2,2,1,2,1,2,3,-1,1
275,2,1,31,10,2,1,1,1,2,4,1,1,0,-2,1,1,1,2,3,2,2,2,3,2,1,1,1,3,2,-1,3
276,2,1,59,12,1,1,1,1,2,7,2,7,1,2,1,2,3,1,4,2,1,2,3,1,3,1,1,2,1,1,1
277,1,6,45,7,2,1,1,1,2,6,2,6,-2,-2,1,1,1,1,3,1,1,1,1,1,3,1,2,-1,2,-1,5
278,2,1,66,13,1,1,1,1,2,4,3,4,1,1,2,1,3,-8,3,3,2,3,3,-8,2,-8,1,2,1,-1,3
279,1,1,23,10,1,1,1,1,2,6,2,7,1,2,1,1,3,1,3,3,1,1,2,1,2,2,1,3,2,2,1
280,2,5,26,14,2,4,1,1,2,4,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,2,-1,2
281,1,1,59,9,2,1,1,1,2,6,2,7,1,2,2,1,2,1,4,1,1,2,3,1,2,1,1,3,2,-1,3
282,2,1,63,13,1,2,1,1,2,2,3,3,1,2,2,1,3,1,3,1,1,3,4,2,1,2,1,2,2,-1,2
283,1,1,77,6,1,1,1,2,4,99,1,2,1,2,-8,2,2,1,4,3,3,3,2,1,3,1,1,2,1,1,2
284,1,2,28,9,2,2,1,2,2,6,1,2,-2,-2,2,1,3,1,3,2,2,2,4,1,3,2,1,3,1,-1,1
285,1,1,27,13,1,1,1,1,3,6,2,7,0,-2,2,2,1,1,2,2,2,2,4,1,1,1,1,2,-8,-1,1
286,2,1,-9,14,1,-6,1,-6,-6,4,1,1,-2,-2,-6,1,1,2,3,2,2,1,3,-9,1,1,1,3,2,-1,1
287,2,5,20,9,1,1,1,1,3,99,2,6,1,2,1,1,3,2,2,3,2,1,3,2,1,1,1,2,2,-1,3
288,2,1,40,10,1,-6,1,-6,-6,6,2,7,-2,-2,-6,1,3,1,3,1,1,2,2,1,3,1,1,1,1,-1,1
289,1,1,50,12,2,3,1,1,2,99,3,3,-2,-2,2,2,2,1,2,3,3,2,4,-8,1,1,2,-1,3,-1,3
290,2,1,71,9,1,1,1,2,3,4,3,3,1,2,-8,1,3,2,3,1,1,3,2,1,1,1,1,2,2,-1,4
291,2,1,90,4,2,2,1,1,2,99,1,1,-2,-2,-8,2,1,2,3,2,2,-8,4,1,-8,2,1,-8,-8,-1,2
292,2,2,34,9,1,2,1,1,2,99,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,3,1,-1,1
293,2,2,49,9,1,4,2,1,2,99,1,1,0,-2,2,2,3,1,5,1,3,3,3,2,3,1,1,3,1,1,1
294,1,1,27,10,1,2,1,1,2,3,3,3,0,-2,2,1,1,1,2,2,3,3,2,2,1,2,2,-1,3,-1,2
295,1,1,48,11,1,1,1,1,3,4,2,7,0,-2,1,1,1,1,4,1,1,2,4,1,2,1,1,3,2,-1,2
296,1,5,49,9,2,2,2,1,2,5,2,6,0,-2,1,1,3,1,4,1,2,3,3,1,-8,2,1,3,1,-1,3
297,1,1,24,9,1,2,2,1,3,3,1,2,1,1,2,1,1,1,3,2,2,1,4,2,1,1,2,-1,2,-1,3
298,1,5,56,3,1,3,2,2,3,99,3,3,1,1,2,1,1,2,3,2,2,1,2,1,2,2,1,1,1,-1,2
299,1,1,78,9,1,1,1,1,4,3,1,1,1,1,2,1,3,2,2,2,2,1,4,1,1,2,1,2,1,1,1
300,1,1,24,10,1,2,1,1,1,5,3,4,1,2,2,1,1,1,2,2,3,2,2,2,1,1,1,2,2,-1,4
301,2,5,63,11,1,1,1,1,2,6,2,7,1,2,1,1,3,2,4,2,1,2,3,1,2,2,1,3,1,-1,1
302,1,5,71,13,1,1,1,1,1,1,3,3,1,1,2,1,3,2,2,1,2,1,4,1,1,1,1,3,2,-1,1
303,1,1,44,10,1,1,1,1,2,4,5,5,1,3,2,1,3,2,3,3,3,3,3,2,1,1,2,-1,3,-1,3
304,2,5,21,9,2,2,1,2,4,99,3,4,-2,-2,2,1,1,2,4,2,2,2,3,2,1,1,1,2,2,-1,3
305,2,1,30,13,1,-6,1,-6,-6,6,2,6,-2,-2,-6,1,2,1,4,1,1,2,2,1,1,1,1,2,1,2,3
306,1,1,21,9,2,3,2,1,3,4,3,5,-2,-2,2,1,1,1,5,1,3,1,1,2,1,1,-8,-1,2,-1,2
307,2,1,29,13,1,2,1,1,3,6,2,6,-2,-2,2,1,3,2,4,1,3,2,4,2,1,1,1,2,2,-1,1
308,1,6,76,6,-8,1,1,1,2,4,3,3,1,1,1,1,3,-8,3,2,1,3,3,2,3,2,1,2,1,-1,4
309,2,1,42,13,1,1,1,1,2,4,2,6,1,2,1,1,3,2,4,3,3,2,2,1,1,1,1,3,2,-1,2
310,2,2,24,8,2,4,2,2,2,4,1,2,1,1,2,2,2,1,3,3,3,3,3,1,1,1,1,3,1,-1,2
311,1,1,74,10,2,1,2,2,2,5,3,4,-2,-2,-8,2,2,1,4,2,1,2,4,1,2,1,1,1,1,-1,2
312,1,1,51,8,2,-6,1,-6,-6,99,2,7,-2,-2,-6,2,3,2,2,3,2,2,5,1,1,1,1,1,2,-1,2
313,2,1,76,9,1,1,1,1,1,6,2,7,1,2,2,1,2,2,4,2,1,2,3,1,1,1,1,2,3,-1,1
314,1,2,25,9,2,-6,1,-6,-6,6,1,1,-2,-2,-6,2,2,1,3,2,2,1,3,1,3,1,1,2,1,-1,1
315,-9,5,60,13,1,1,1,1,1,6,2,7,1,2,2,1,1,1,4,3,1,2,4,1,2,1,1,3,1,1,2
316,2,1,30,14,1,2,1,2,3,4,2,6,1,1,2,1,3,1,3,3,2,2,4,-8,1,1,1,1,2,-1,2
317,2,5,61,12,1,1,1,1,1,7,2,7,1,2,1,1,3,1,5,2,1,1,4,1,2,2,1,3,1,2,2
318,2,1,48,13,1,1,1,1,2,5,1,2,1,1,2,1,1,2,3,2,2,3,4,2,1,1,1,1,3,-1,3
319,1,5,39,9,1,-6,2,-6,-6,3,3,3,-2,-2,-6,1,2,1,2,3,1,3,1,1,3,2,1,3,1,2,1
320,2,1,50,13,1,1,1,1,1,4,3,3,1,1,2,1,1,1,4,2,2,2,2,2,1,2,1,1,3,-1,2
321,2,1,36,9,1,2,1,1,3,4,1,2,1,1,2,1,1,2,4,1,1,2,2,2,1,2,1,1,2,-1,4
322,1,1,58,14,2,1,1,1,1,2,3,3,1,1,1,1,1,2,3,2,3,3,4,2,1,2,2,-1,2,-1,1
323,1,3,30,14,2,2,1,1,2,3,3,3,1,1,2,1,1,2,2,2,3,1,4,2,1,2,2,-1,3,-1,3
324,2,1,52,13,1,1,1,1,3,3,0,3,1,1,-8,1,1,1,2,2,2,1,4,2,1,1,1,3,2,-1,2
325,1,1,54,14,2,1,1,1,2,6,2,7,1,3,2,1,2,2,2,3,2,1,4,1,1,1,2,-1,2,-1,1
326,1,5,70,13,1,1,1,1,1,7,2,7,1,2,-8,2,2,1,4,3,1,2,4,1,2,2,1,3,1,2,1
327,2,1,81,12,1,1,1,1,2,6,3,5,1,2,-8,1,3,1,5,2,2,2,3,1,2,1,1,2,2,-1,1
328,1,1,41,11,1,1,1,1,2,6,3,5,1,2,2,2,3,1,4,2,1,2,2,1,2,2,1,3,1,-1,2
329,1,2,23,13,1,4,1,1,2,3,3,3,1,1,2,1,3,2,2,1,2,1,3,2,1,2,2,-1,3,-1,4
330,2,1,45,13,2,-6,1,-6,-6,3,5,3,-2,-2,-6,1,1,2,4,2,2,2,1,2,1,1,2,-1,3,-1,2
331,1,1,46,10,2,1,1,1,3,6,2,7,1,2,-8,1,1,1,4,1,1,2,3,1,2,1,1,3,2,-1,3
332,2,5,72,11,1,1,1,1,2,99,1,1,1,1,2,1,3,2,3,2,2,3,3,2,1,1,1,3,1,2,3
333,2,2,59,9,1,4,2,1,2,99,1,1,1,1,2,1,3,2,4,2,2,2,4,1,1,1,1,2,1,-1,4
334,2,5,57,7,2,1,2,2,2,3,1,1,-2,-2,1,1,3,2,2,2,2,1,4,2,1,1,1,3,1,-1,3
335,1,1,35,12,2,4,2,1,1,2,1,2,1,5,2,1,1,1,2,2,2,3,4,2,1,2,2,-1,3,-1,3
336,2,1,40,13,2,4,1,1,3,4,5,3,1,3,-9,1,3,1,3,3,2,3,4,2,1,-8,2,-1,5,-1,2
337,2,1,55,13,1,1,1,1,3,3,3,3,1,1,2,1,1,2,3,2,2,3,4,2,1,1,2,-1,3,-1,1
338,2,3,79,14,1,1,2,2,4,6,2,6,-2,-2,-8,1,3,-8,5,2,2,1,-8,1,3,2,1,3,1,1,3
339,1,3,28,12,1,5,1,1,2,3,3,4,1,4,2,2,3,1,5,2,2,3,3,2,3,1,1,1,2,-1,5
340,1,5,-9,11,1,1,1,1,1,4,3,3,1,1,2,1,3,1,1,1,3,3,4,1,2,1,1,1,2,-1,1
341,2,2,56,10,2,-6,1,-6,-6,5,3,4,-2,-2,-6,1,3,1,3,1,2,1,2,1,1,2,2,-1,2,-1,2
342,1,1,35,12,2,3,2,2,4,99,0,4,-2,-2,2,1,3,2,5,3,3,3,1,-8,1,2,2,-1,1,-1,5
343,2,1,58,14,1,2,1,1,3,2,1,1,1,1,2,1,1,2,3,3,2,2,4,1,2,1,1,2,2,-1,1
344,2,1,60,11,1,1,1,1,1,7,2,7,1,2,1,1,2,-9,5,2,1,2,1,1,3,1,1,3,1,-1,4
345,2,1,57,13,2,1,1,1,1,6,2,7,1,2,2,-8,3,1,4,1,1,2,2,-8,2,1,1,2,2,-1,2
346,2,1,58,9,1,-6,2,-6,-6,99,1,2,-2,-2,-6,2,2,2,3,3,3,3,5,2,2,1,1,3,1,-1,2
347,1,1,87,10,2,1,1,1,1,7,2,7,1,2,2,2,2,1,4,1,1,2,4,1,3,1,1,1,2,-1,1
348,2,2,47,9,1,2,2,2,2,1,3,3,1,-2,2,-8,3,-8,4,3,3,3,4,1,1,2,1,3,1,-1,1
349,2,1,59,13,1,1,1,1,2,4,3,3,1,1,1,1,1,2,1,2,2,3,4,2,1,2,1,3,2,-1,1
350,1,1,84,12,2,1,1,2,2,99,1,2,0,-2,1,1,1,1,3,1,2,-8,3,1,3,1,1,2,1,-1,3
351,1,1,50,13,1,1,1,1,2,4,3,5,1,2,2,1,3,2,2,2,1,3,3,2,1,1,1,2,2,-1,2
352,1,1,48,15,2,-6,1,-6,-6,2,1,1,-2,-2,-6,1,1,2,2,2,2,1,3,2,1,2,2,-1,3,-1,2
353,2,6,47,13,1,1,1,1,2,3,1,2,1,1,2,1,3,1,4,3,3,2,3,2,1,1,1,1,2,-1,2
354,2,1,57,13,1,1,1,1,1,7,2,7,1,2,1,2,3,1,2,1,1,-8,3,1,3,1,1,3,1,2,1
355,1,1,24,10,1,1,1,1,2,6,2,7,1,2,2,1,1,1,4,2,1,2,4,1,2,1,1,2,2,-1,1
356,1,1,45,14,1,-6,1,-6,-6,4,2,7,-2,-2,-6,1,1,2,4,1,1,3,4,1,3,1,1,2,1,-1,2
357,2,1,62,14,2,1,1,1,1,5,2,6,0,-2,2,1,1,1,4,3,3,1,4,2,1,2,2,-1,2,-1,5
358,1,1,60,16,1,2,1,1,2,3,1,1,1,1,2,1,1,2,2,2,2,2,4,2,1,1,2,-1,3,-1,3
359,2,1,66,8,1,1,1,1,2,6,2,7,1,2,2,1,3,1,3,2,1,-8,4,1,3,1,1,3,1,2,2
360,1,1,30,10,2,3,1,1,2,3,1,2,1,1,2,1,1,2,4,3,2,3,2,2,1,1,2,-1,3,-1,3
361,2,2,49,9,1,-6,1,-6,-6,99,1,2,-2,-2,-6,1,1,1,2,2,2,2,4,2,1,1,1,3,1,-1,2
362,1,1,90,15,1,1,1,2,1,6,3,5,1,2,-8,1,2,2,3,2,1,2,2,1,2,1,1,1,2,1,3
363,2,1,23,13,1,2,1,1,1,1,1,1,1,1,2,1,1,2,4,2,2,3,3,2,1,2,2,-1,3,-1,5
364,2,1,70,13,1,-6,1,-6,-6,6,0,5,-2,-2,-6,1,3,1,4,2,2,1,3,-8,-9,-8,1,3,1,2,1
365,2,1,28,9,2,3,2,1,4,99,0,4,-2,-2,-8,1,3,1,3,2,2,2,4,1,1,2,1,3,1,-1,1
366,2,1,39,13,1,2,1,1,2,4,3,3,1,4,2,1,3,2,3,2,2,2,3,2,1,1,1,3,2,1,3
367,1,2,46,11,1,1,2,1,2,4,0,4,1,1,2,1,1,-9,3,2,2,1,4,1,1,1,2,-1,2,-1,3
368,1,1,61,14,1,1,1,1,2,5,1,2,1,1,2,1,3,2,3,1,1,2,4,1,2,2,1,3,2,2,4
369,2,2,40,12,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2,1,2,1,4,2,2,2,1,3,1,1,3
370,1,1,40,15,2,2,1,1,1,7,2,6,1,2,2,-8,3,1,3,2,1,2,4,1,3,1,2,-1,3,-1,2
371,2,3,31,14,1,2,1,1,2,3,1,2,1,1,2,1,1,1,3,1,2,2,4,1,2,1,1,3,2,-1,2
372,2,1,66,9,1,1,1,2,4,99,1,1,-2,-2,-9,1,2,2,2,2,2,3,3,1,1,1,1,3,1,-1,1
373,1,1,48,10,1,2,1,1,2,5,2,6,1,2,-9,1,3,1,4,2,1,2,2,1,2,1,1,1,2,-1,3
374,1,2,59,8,1,1,1,1,2,5,1,2,1,1,2,1,1,2,1,2,2,2,4,2,3,2,1,1,2,-1,1
375,1,5,58,3,1,4,1,1,3,4,1,1,0,-2,2,1,3,1,3,2,2,1,3,1,3,1,1,3,1,1,3
376,2,1,37,14,2,5,1,1,1,1,5,3,1,1,2,1,1,2,2,3,2,1,3,2,1,2,2,-1,3,-1,1
377,1,1,34,13,2,1,1,1,2,5,2,6,1,2,1,1,2,2,4,3,1,2,4,1,1,1,1,1,2,-1,2
378,1,1,36,15,1,2,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,1,2,2,-1,3
379,1,1,41,13,1,1,1,1,1,6,3,5,1,2,2,2,3,1,5,2,1,2,2,1,2,1,1,3,1,-1,1
380,2,2,58,13,1,2,1,1,1,99,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,3,1,2,2
381,1,1,21,9,1,1,1,1,2,6,2,6,1,2,2,1,3,1,4,3,3,3,2,1,3,2,1,3,2,1,2
382,-9,1,35,13,1,2,1,1,3,99,1,1,1,1,2,1,3,2,4,2,2,3,2,2,1,1,-8,-1,2,-1,4
383,1,1,75,12,1,1,1,1,1,3,1,1,1,1,2,1,3,2,3,3,2,3,4,2,1,1,1,2,2,1,2
384,1,1,88,9,1,1,1,1,2,6,2,7,1,2,1,1,3,1,2,1,1,3,3,1,3,1,1,3,1,2,2
385,2,2,50,13,1,1,1,1,2,4,1,1,1,1,2,1,3,2,2,2,1,1,3,1,1,2,1,3,1,-1,2
386,2,1,38,14,1,2,1,1,1,4,3,3,1,3,2,1,1,1,3,2,2,1,2,2,1,1,1,1,2,-1,2
387,1,1,63,13,2,1,1,1,1,5,3,5,1,2,-8,1,3,1,4,1,1,2,3,2,1,1,2,-1,3,-1,3
388,2,1,47,12,1,1,1,1,1,5,2,7,1,2,1,2,3,2,3,1,1,3,2,1,2,1,1,2,1,-1,2
389,1,1,32,14,1,2,1,1,3,5,3,5,0,-2,2,1,3,1,2,2,2,2,4,2,1,1,1,3,2,-1,1
390,1,3,-9,14,1,1,1,1,2,6,3,5,1,2,1,2,2,1,4,1,1,2,3,1,2,1,1,2,2,-1,2
391,2,1,59,9,2,1,1,1,2,4,2,7,1,2,1,1,1,1,5,2,1,1,2,1,1,1,1,2,2,-1,2
392,-9,1,79,9,1,1,1,2,2,4,2,6,1,2,2,1,3,1,5,2,1,-8,4,2,2,1,1,3,1,-1,1
393,2,3,37,11,1,2,1,1,2,3,3,3,-2,-2,-8,1,3,2,5,2,3,1,3,2,1,1,1,3,2,-1,2
394,2,2,76,13,1,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,3,4,-8,1,2,1,3,1,2,2
395,2,1,48,13,1,1,1,1,2,6,2,7,1,2,1,2,3,1,5,3,1,3,2,1,2,1,1,3,1,-1,2
396,2,6,66,11,1,1,1,1,1,99,1,1,1,1,2,-8,-8,1,2,3,2,1,-8,1,3,2,1,3,1,2,1
397,1,1,54,11,1,1,1,1,2,6,2,7,1,2,-8,1,2,1,4,2,2,2,2,2,2,1,2,-1,1,1,1
398,2,1,60,13,2,2,-9,2,3,99,3,5,1,2,-8,1,3,1,3,1,3,3,4,-9,2,1,1,1,1,-1,4
399,1,1,26,11,1,1,1,2,2,99,2,6,1,2,1,1,3,1,4,1,1,3,3,2,1,1,1,3,2,-1,2
400,2,1,66,13,2,1,1,1,2,4,3,5,1,2,1,1,1,2,4,1,1,2,3,2,1,1,1,2,2,-1,5
401,2,5,42,11,2,1,1,1,2,99,1,1,1,1,1,2,3,2,2,2,2,3,4,2,1,1,1,2,3,-1,1
402,2,5,33,13,2,3,1,1,3,2,1,2,1,1,2,1,3,2,3,2,2,3,4,2,1,1,2,-1,3,-1,2
403,1,1,21,7,2,1,1,1,2,4,2,6,1,2,1,1,3,2,5,1,1,2,3,2,1,1,2,-1,2,-1,1
404,1,1,47,10,1,1,1,1,2,5,3,5,1,2,-8,1,3,1,3,1,3,3,3,1,2,1,1,3,1,-1,2
405,2,1,52,12,2,4,1,1,2,2,1,2,1,1,2,1,1,2,2,3,2,1,3,2,1,1,2,-1,3,-1,3
406,1,5,52,9,2,1,1,2,1,5,1,2,1,1,2,1,3,2,2,2,2,1,4,1,2,1,2,-1,2,-1,3
407,1,5,35,13,1,3,1,1,2,3,3,3,0,-2,2,1,1,1,2,2,2,1,2,2,1,2,1,3,2,2,2
408,1,1,55,10,2,1,1,1,2,4,3,5,1,2,2,1,3,2,3,2,1,2,3,2,1,1,2,-1,2,-1,1
409,2,1,61,13,2,1,1,1,2,3,3,3,1,1,2,1,1,1,3,3,2,3,3,2,1,1,2,-1,3,-1,2
410,1,5,54,8,1,4,2,1,2,6,3,3,1,1,2,1,1,2,3,2,2,2,2,2,1,1,2,-1,1,-1,2
411,2,1,36,11,1,1,1,1,3,99,3,4,1,1,2,1,3,1,3,3,2,2,2,-8,-8,1,1,3,1,1,1
412,2,1,57,9,1,1,1,1,2,99,2,7,1,2,1,2,2,1,4,3,3,3,2,-8,1,1,1,3,1,-1,3
413,1,1,82,13,2,1,1,2,3,99,2,7,1,2,1,2,2,1,4,1,1,3,4,1,2,1,2,-1,3,-1,1
